asin,week,brand,Model,ad_type,ad_channel,Spend,Clicks,Impressions,attributed_sales,ams_orders
B0FJ2DT13L,21,Audio Array,GB-02 (AM-C43 + AI-11),SP_SD,ASIN,34.62,12.0,5135.0,0.0,0.0
B0FJ2HZCVN,4,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,393.5,72.0,14360.0,11270.34,1.0
B0FJ2HZCVN,5,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,1362.97,141.0,20649.0,14599.15,2.0
B0FJ2HZCVN,6,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,1512.22,125.0,26559.0,0.0,0.0
B0FJ2HZCVN,7,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,478.91999999999996,63.0,12189.0,465.25,1.0
B0FJ2HZCVN,8,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,223.35000000000002,55.0,7682.0,465.25,1.0
B0FJ2HZCVN,9,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,190.07999999999998,46.0,9607.0,0.0,0.0
B0FJ2HZCVN,10,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,105.25,24.0,5439.0,0.0,0.0
B0FJ2HZCVN,11,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ2HZCVN,12,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ2HZCVN,13,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,34.31,2.0,1345.0,0.0,0.0
B0FJ2HZCVN,14,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,474.74,31.0,4697.0,0.0,0.0
B0FJ2HZCVN,15,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,1550.7,75.0,17554.0,2287.29,1.0
B0FJ2HZCVN,16,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,477.78,27.0,6493.0,0.0,0.0
B0FJ2HZCVN,17,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,104.87,20.0,4512.0,0.0,0.0
B0FJ2HZCVN,18,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,26.26,9.0,3042.0,0.0,0.0
B0FJ2HZCVN,19,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,114.63,17.0,3194.0,0.0,0.0
B0FJ2HZCVN,20,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,486.47,46.0,6810.0,0.0,0.0
B0FJ2HZCVN,21,Audio Array,PB-01 (AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ2J6MTF,20,Audio Array,KB-01 (AM-W32 + AI-12),SP_SD,ASIN,17.59,6.0,844.0,0.0,0.0
B0FJ2J6MTF,21,Audio Array,KB-01 (AM-W32 + AI-12),SP_SD,ASIN,190.06,61.0,12648.0,769.49,1.0
B0FJ2JJZL3,8,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,0.0,0.0,5.0,0.0,0.0
B0FJ2JJZL3,9,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,0.0,0.0,20.0,0.0,0.0
B0FJ2JJZL3,10,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,0.0,0.0,46.0,0.0,0.0
B0FJ2JJZL3,11,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,62.12,11.0,734.0,7456.78,1.0
B0FJ2JJZL3,12,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,287.71000000000004,43.0,3087.0,0.0,0.0
B0FJ2JJZL3,13,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,423.26,47.0,5553.0,0.0,0.0
B0FJ2JJZL3,14,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,1145.67,96.0,11558.0,0.0,0.0
B0FJ2JJZL3,15,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,614.1600000000001,53.0,3877.0,0.0,0.0
B0FJ2JJZL3,16,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,253.98,24.0,2899.0,0.0,0.0
B0FJ2JJZL3,17,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ2JJZL3,18,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ2JJZL3,20,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,29.31,14.0,1418.0,0.0,0.0
B0FJ2JJZL3,21,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",SP_SD,ASIN,845.63,265.0,19295.0,0.0,0.0
B0FJ2K95XT,4,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,503.39,47.0,16083.0,3304.24,1.0
B0FJ2K95XT,5,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,577.45,63.0,20864.0,0.0,0.0
B0FJ2K95XT,6,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,618.88,60.0,13731.0,0.0,0.0
B0FJ2K95XT,7,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,613.37,79.0,22380.0,7964.41,2.0
B0FJ2K95XT,8,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,673.4100000000001,86.0,33206.0,5083.06,2.0
B0FJ2K95XT,9,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,360.58,43.0,17234.0,0.0,0.0
B0FJ2K95XT,10,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,490.37,63.0,16288.0,4744.92,1.0
B0FJ2K95XT,11,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,763.1899999999999,51.0,18053.0,0.0,0.0
B0FJ2K95XT,12,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,71.59,10.0,4349.0,0.0,0.0
B0FJ2K95XT,13,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,65.57000000000001,14.0,3020.0,0.0,0.0
B0FJ2K95XT,14,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,71.25,10.0,3073.0,0.0,0.0
B0FJ2K95XT,15,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,39.8,8.0,1838.0,0.0,0.0
B0FJ2K95XT,16,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,63.55,14.0,2455.0,0.0,0.0
B0FJ2K95XT,17,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,12.95,5.0,1574.0,0.0,0.0
B0FJ2K95XT,18,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,18.09,9.0,1996.0,0.0,0.0
B0FJ2K95XT,19,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,70.91,9.0,2645.0,0.0,0.0
B0FJ2K95XT,20,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,312.26,23.0,3784.0,4574.58,1.0
B0FJ2K95XT,21,Audio Array,GB-01 (AM-C43 +AI-10),SP_SD,ASIN,689.2800000000001,54.0,13437.0,0.0,0.0
B0FJ2LQT7K,10,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,7.34,2.0,529.0,0.0,0.0
B0FJ2LQT7K,11,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,18.11,6.0,3648.0,0.0,0.0
B0FJ2LQT7K,12,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,7.52,2.0,995.0,0.0,0.0
B0FJ2LQT7K,13,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,2.13,1.0,568.0,0.0,0.0
B0FJ2LQT7K,14,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,23.14,8.0,1440.0,0.0,0.0
B0FJ2LQT7K,15,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,5.73,2.0,898.0,0.0,0.0
B0FJ2LQT7K,16,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,11.77,3.0,808.0,0.0,0.0
B0FJ2LQT7K,17,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,0.0,0.0,402.0,0.0,0.0
B0FJ2LQT7K,18,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,0.0,0.0,151.0,0.0,0.0
B0FJ2LQT7K,19,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,114.84,15.0,3829.0,1694.07,1.0
B0FJ2LQT7K,20,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,62.17,8.0,2206.0,0.0,0.0
B0FJ2LQT7K,21,Audio Array,PB-02 (AI-04 RED + AM-C11 + AA-05),SP_SD,ASIN,0.0,0.0,97.0,0.0,0.0
B0FJ8PZ9H7,10,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,14.12,4.0,1476.0,0.0,0.0
B0FJ8PZ9H7,11,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,117.69,34.0,8992.0,0.0,0.0
B0FJ8PZ9H7,12,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,28.24,5.0,2958.0,0.0,0.0
B0FJ8PZ9H7,13,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,231.16,23.0,2452.0,0.0,0.0
B0FJ8PZ9H7,14,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,230.4,36.0,5483.0,0.0,0.0
B0FJ8PZ9H7,15,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,597.77,62.0,12382.0,0.0,0.0
B0FJ8PZ9H7,16,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,149.71,18.0,4472.0,0.0,0.0
B0FJ8PZ9H7,17,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,230.4,46.0,8378.0,465.25,1.0
B0FJ8PZ9H7,18,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,157.03,42.0,6694.0,0.0,0.0
B0FJ8PZ9H7,19,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,63.23,12.0,2847.0,0.0,0.0
B0FJ8PZ9H7,20,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,5.83,2.0,627.0,0.0,0.0
B0FJ8PZ9H7,21,Audio Array,PB-04 (AI-04 RED + AM-C44 X 2),SP_SD,ASIN,166.21,60.0,12436.0,0.0,0.0
B0FJ8S53GW,7,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,0.0,0.0,2.0,0.0,0.0
B0FJ8S53GW,8,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,1572.53,198.0,32426.0,0.0,0.0
B0FJ8S53GW,9,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,1095.73,138.0,25417.0,3727.11,2.0
B0FJ8S53GW,10,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,1030.18,132.0,23910.0,4660.17,1.0
B0FJ8S53GW,11,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,2276.7,158.0,26075.0,0.0,0.0
B0FJ8S53GW,12,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,285.84,39.0,9183.0,380.51,1.0
B0FJ8S53GW,13,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,210.18,46.0,7056.0,0.0,0.0
B0FJ8S53GW,14,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,216.23,38.0,6750.0,0.0,0.0
B0FJ8S53GW,15,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,194.01,33.0,4688.0,0.0,0.0
B0FJ8S53GW,16,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,268.2,46.0,6792.0,4575.42,1.0
B0FJ8S53GW,17,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,94.33,19.0,4337.0,0.0,0.0
B0FJ8S53GW,18,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,146.93,25.0,4634.0,2668.64,2.0
B0FJ8S53GW,19,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,918.2400000000001,92.0,10778.0,4489.83,1.0
B0FJ8S53GW,20,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,791.75,71.0,11066.0,0.0,0.0
B0FJ8S53GW,21,Audio Array,GB-05 (AM-C43 + AI-06),SP_SD,ASIN,2836.31,251.0,43484.0,12794.92,2.0
B0FJ8S5XJ8,4,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,530.38,107.0,28995.0,34488.979999999996,3.0
B0FJ8S5XJ8,5,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,1578.75,208.0,53838.0,0.0,0.0
B0FJ8S5XJ8,6,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,2854.41,278.0,67904.0,8133.9,2.0
B0FJ8S5XJ8,7,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,945.29,132.0,27137.0,0.0,0.0
B0FJ8S5XJ8,8,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,351.33,84.0,14675.0,0.0,0.0
B0FJ8S5XJ8,9,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,341.51,88.0,18774.0,0.0,0.0
B0FJ8S5XJ8,10,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,243.98,76.0,15072.0,0.0,0.0
B0FJ8S5XJ8,11,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,196.88,47.0,9806.0,0.0,0.0
B0FJ8S5XJ8,12,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,52.99,13.0,3553.0,0.0,0.0
B0FJ8S5XJ8,13,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,171.59,23.0,4342.0,0.0,0.0
B0FJ8S5XJ8,14,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,671.0,63.0,10316.0,7711.02,1.0
B0FJ8S5XJ8,15,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,1594.38,126.0,22237.0,11270.34,1.0
B0FJ8S5XJ8,16,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,798.24,58.0,10745.0,0.0,0.0
B0FJ8S5XJ8,17,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,203.14,38.0,11003.0,0.0,0.0
B0FJ8S5XJ8,18,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,109.92,23.0,6722.0,0.0,0.0
B0FJ8S5XJ8,19,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,353.66,57.0,9974.0,0.0,0.0
B0FJ8S5XJ8,20,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,763.0,87.0,14507.0,11185.59,2.0
B0FJ8S5XJ8,21,Audio Array,PB-03 (AI-04 RED + AM-C11 X 2),SP_SD,ASIN,265.06,57.0,11769.0,0.0,0.0
B0FJ8SFNRH,4,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,5,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,6,Nexlev,KE-03,SP_SD,ASIN,295.61,57.0,30232.0,550.0,1.0
B0FJ8SFNRH,7,Nexlev,KE-03,SP_SD,ASIN,896.26,151.0,70337.0,550.0,1.0
B0FJ8SFNRH,8,Nexlev,KE-03,SP_SD,ASIN,102.94,7.0,834.0,0.0,0.0
B0FJ8SFNRH,13,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,14,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,15,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,16,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,17,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,18,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,19,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,20,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8SFNRH,21,Nexlev,KE-03,SP_SD,ASIN,0.0,0.0,0.0,0.0,0.0
B0FJ8T4WXM,4,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,48.27,9.0,5928.0,0.0,0.0
B0FJ8T4WXM,5,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,286.93,35.0,14086.0,0.0,0.0
B0FJ8T4WXM,6,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,1049.1100000000001,72.0,36683.0,4024.58,1.0
B0FJ8T4WXM,7,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,903.9,56.0,28096.0,0.0,0.0
B0FJ8T4WXM,8,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,192.13,32.0,8962.0,1312.71,1.0
B0FJ8T4WXM,9,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,261.84,35.0,14618.0,3981.36,1.0
B0FJ8T4WXM,10,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,274.0,32.0,12491.0,0.0,0.0
B0FJ8T4WXM,11,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,16.81,3.0,1601.0,0.0,0.0
B0FJ8T4WXM,12,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,4.75,2.0,398.0,0.0,0.0
B0FJ8T4WXM,13,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,252.0,0.0,0.0
B0FJ8T4WXM,14,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,8.41,3.0,715.0,0.0,0.0
B0FJ8T4WXM,15,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,3.3,2.0,425.0,0.0,0.0
B0FJ8T4WXM,16,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,1.0,1.0,415.0,0.0,0.0
B0FJ8T4WXM,17,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,165.0,0.0,0.0
B0FJ8T4WXM,18,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,51.0,0.0,0.0
B0FJ8T4WXM,19,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,22.6,3.0,3499.0,0.0,0.0
B0FJ8T4WXM,20,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,41.56,3.0,1326.0,0.0,0.0
B0FJ8T4WXM,21,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),SP_SD,ASIN,0.0,0.0,169.0,0.0,0.0
B0FJ8TSQK1,4,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,938.97,86.0,18506.0,0.0,0.0
B0FJ8TSQK1,5,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,1000.12,102.0,25167.0,3304.24,1.0
B0FJ8TSQK1,6,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,738.9499999999999,74.0,16055.0,3219.49,1.0
B0FJ8TSQK1,7,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,1015.3,112.0,26392.0,3251.94,1.0
B0FJ8TSQK1,8,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,734.25,103.0,31629.0,2202.54,1.0
B0FJ8TSQK1,9,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,443.07,53.0,15704.0,5845.77,2.0
B0FJ8TSQK1,10,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,393.35,53.0,14867.0,0.0,0.0
B0FJ8TSQK1,11,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,711.61,46.0,13109.0,2685.6,1.0
B0FJ8TSQK1,12,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,66.91,11.0,2811.0,0.0,0.0
B0FJ8TSQK1,13,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,64.53,15.0,2750.0,0.0,0.0
B0FJ8TSQK1,14,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,73.86,12.0,2749.0,0.0,0.0
B0FJ8TSQK1,15,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,36.93,7.0,1664.0,0.0,0.0
B0FJ8TSQK1,16,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,27.65,6.0,1780.0,2668.64,1.0
B0FJ8TSQK1,17,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,66.42,14.0,1851.0,0.0,0.0
B0FJ8TSQK1,18,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,39.09999999999999,11.0,2092.0,0.0,0.0
B0FJ8TSQK1,19,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,136.05,14.0,2737.0,5252.54,2.0
B0FJ8TSQK1,20,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,261.47,22.0,3975.0,2583.9,1.0
B0FJ8TSQK1,21,Audio Array,GB-03 (AI-12 + AM-C43),SP_SD,ASIN,801.88,85.0,18795.0,2668.64,1.0
B0FJ8TWCQZ,4,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,250.33999999999997,51.0,9623.0,3219.49,1.0
B0FJ8TWCQZ,5,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,614.26,80.0,23760.0,11925.92,2.0
B0FJ8TWCQZ,6,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,2485.54,223.0,67962.0,4236.44,1.0
B0FJ8TWCQZ,7,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,2457.51,180.0,58635.0,7563.33,1.0
B0FJ8TWCQZ,8,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,348.75,59.0,16874.0,1694.07,1.0
B0FJ8TWCQZ,9,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,543.28,68.0,26855.0,0.0,0.0
B0FJ8TWCQZ,10,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,262.01,33.0,20081.0,0.0,0.0
B0FJ8TWCQZ,11,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,29.16,8.0,1556.0,0.0,0.0
B0FJ8TWCQZ,12,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,1.91,1.0,350.0,0.0,0.0
B0FJ8TWCQZ,13,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,3.45,1.0,96.0,0.0,0.0
B0FJ8TWCQZ,19,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,68.56,7.0,3692.0,0.0,0.0
B0FJ8TWCQZ,20,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,12.45,2.0,753.0,0.0,0.0
B0FJ8TWCQZ,21,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),SP_SD,ASIN,1.3,1.0,277.0,1100.84,1.0
B0FJ8W5Y9Q,4,Audio Array,GB-04 (AM-C45 + AI-06),SP_SD,ASIN,119.88,9.0,1420.0,0.0,0.0
B0FJ8W5Y9Q,21,Audio Array,GB-04 (AM-C45 + AI-06),SP_SD,ASIN,6.7,1.0,174.0,0.0,0.0
B0FJ8Z1W81,13,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,0.0,0.0,94.0,0.0,0.0
B0FJ8Z1W81,14,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,4.53,2.0,341.0,0.0,0.0
B0FJ8Z1W81,15,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,3.26,1.0,233.0,0.0,0.0
B0FJ8Z1W81,16,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,0.0,0.0,212.0,0.0,0.0
B0FJ8Z1W81,17,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,0.0,0.0,120.0,0.0,0.0
B0FJ8Z1W81,18,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,0.0,0.0,51.0,0.0,0.0
B0FJ8Z1W81,19,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,303.6,29.0,4975.0,0.0,0.0
B0FJ8Z1W81,20,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,15.1,3.0,1160.0,0.0,0.0
B0FJ8Z1W81,21,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),SP_SD,ASIN,0.0,0.0,99.0,0.0,0.0
B0FJG5PFGQ,4,Nexlev,ETC-07-WH,SP_SD,ASIN,3699.43,208.0,43051.0,4795.77,9.0
B0FJG5PFGQ,5,Nexlev,ETC-07-WH,SP_SD,ASIN,1384.25,72.0,17723.0,2708.48,4.0
B0FJG5PFGQ,6,Nexlev,ETC-07-WH,SP_SD,ASIN,1088.98,67.0,19537.0,634.75,1.0
B0FJG5PFGQ,7,Nexlev,ETC-07-WH,SP_SD,ASIN,985.53,76.0,19486.0,1269.5,2.0
B0FJG5PFGQ,8,Nexlev,ETC-07-WH,SP_SD,ASIN,2198.3,119.0,31313.0,6771.22,10.0
B0FJG5PFGQ,9,Nexlev,ETC-07-WH,SP_SD,ASIN,3952.85,188.0,40737.0,3808.46,6.0
B0FJG5PFGQ,10,Nexlev,ETC-07-WH,SP_SD,ASIN,1681.73,82.0,18720.0,5706.38,8.0
B0FJG5PFGQ,11,Nexlev,ETC-07-WH,SP_SD,ASIN,1766.83,134.0,36570.0,11631.81,12.0
B0FJG5PFGQ,12,Nexlev,ETC-07-WH,SP_SD,ASIN,4468.5599999999995,204.0,38219.0,10005.96,17.0
